country,source,year,value,year_tot,value_per
World,        Natural gas (quad Btu),1997,82.67449658445,382.30330146165056,21.625368200683248
World,        Petroleum and other liquids (quad Btu),1997,149.41746070172442,382.30330146165056,39.083486888672006
World,            Nuclear (quad Btu),1997,23.88021511247444,382.30330146165056,6.246405673498977
World,            Renewables and other (quad Btu),1997,31.180961275245,382.30330146165056,8.156079520117043
World,        Coal (quad Btu),1998,94.85931553548534,386.79309440918405,24.524562849391188
World,        Natural gas (quad Btu),1998,84.254563484725,386.79309440918405,21.782851013258536
World,        Petroleum and other liquids (quad Btu),1998,152.30484143945174,386.79309440918405,39.37630832631417
World,            Nuclear (quad Btu),1998,24.307510268174,386.79309440918405,6.284370279490916
World,            Renewables and other (quad Btu),1998,31.066863681348,386.79309440918405,8.031907531545203
World,        Coal (quad Btu),1999,93.4348386939764,386.63836132696315,24.165951452231262
World,        Natural gas (quad Btu),1999,86.177673629795,386.63836132696315,22.28896101618802
World,        Petroleum and other liquids (quad Btu),1999,150.20614271476774,386.63836132696315,38.84926011978024
World,            Nuclear (quad Btu),1999,25.084084853514,386.63836132696315,6.487738249102884
World,            Renewables and other (quad Btu),1999,31.73562143491,386.63836132696315,8.208089162697588
World,        Coal (quad Btu),2000,96.35223567253496,399.8552158428318,24.096780998452058
World,        Natural gas (quad Btu),2000,89.284232201125,399.8552158428318,22.329140314683126
World,        Petroleum and other liquids (quad Btu),2000,156.3524197410136,399.8552158428318,39.10225840406941
World,            Nuclear (quad Btu),2000,25.65052127917325,399.8552158428318,6.414952278440583
World,            Renewables and other (quad Btu),2000,32.215806948985,399.8552158428318,8.056868004354815
World,        Coal (quad Btu),2001,100.62253043886616,405.5472603474746,24.811542396477382
World,        Natural gas (quad Btu),2001,91.07169452946,405.5472603474746,22.45649359125972
World,        Petroleum and other liquids (quad Btu),2001,155.599378877645,405.5472603474746,38.367754905883665
World,            Nuclear (quad Btu),2001,26.38297596440445,405.5472603474746,6.505524397279718
World,            Renewables and other (quad Btu),2001,31.870680537099,405.5472603474746,7.858684709099517
World,        Coal (quad Btu),2002,101.53874260410691,407.35835876944304,24.92614682336146
World,        Natural gas (quad Btu),2002,93.015439943915,407.35835876944304,22.833811542470382
World,        Petroleum and other liquids (quad Btu),2002,153.93557188127215,407.35835876944304,37.78873529103075
World,            Nuclear (quad Btu),2002,26.671801824546,407.35835876944304,6.547503261039435
World,            Renewables and other (quad Btu),2002,32.196802515603,407.35835876944304,7.903803082097982
World,        Coal (quad Btu),2003,109.18101217643526,423.1305352254321,25.803151294261163
World,        Natural gas (quad Btu),2003,96.017745427345,423.1305352254321,22.692227914061895
World,        Petroleum and other liquids (quad Btu),2003,159.02637524606843,423.1305352254321,37.58328979054741
World,            Nuclear (quad Btu),2003,26.295364207393,423.1305352254321,6.214480406946657
World,            Renewables and other (quad Btu),2003,32.61003816819038,423.1305352254321,7.706850594182872
World,        Coal (quad Btu),2004,117.93743842534616,445.4459056604958,26.476265002474662
World,        Natural gas (quad Btu),2004,98.69077144902,445.4459056604958,22.15550085765944
World,        Petroleum and other liquids (quad Btu),2004,166.96336658077956,445.4459056604958,37.482299075846385
World,            Nuclear (quad Btu),2004,27.24894844964241,445.4459056604958,6.117229522906572
World,            Renewables and other (quad Btu),2004,34.60538075570766,445.4459056604958,7.76870554111294
World,        Coal (quad Btu),2005,125.8422496276309,461.3211349473828,27.278665574683497
World,        Natural gas (quad Btu),2005,102.05366759534,461.3211349473828,22.1220446808664
World,        Petroleum and other liquids (quad Btu),2005,169.7702379970861,461.3211349473828,36.80088015400588
World,            Nuclear (quad Btu),2005,27.30488986758656,461.3211349473828,5.918846503900345
World,            Renewables and other (quad Btu),2005,36.350089859739214,461.3211349473828,7.879563086543871
World,        Coal (quad Btu),2006,132.82156350133792,473.69706390397073,28.039347005170356
World,        Natural gas (quad Btu),2006,105.9648831963465,473.69706390397073,22.369757229026867
World,        Petroleum and other liquids (quad Btu),2006,169.4516308666953,473.69706390397073,35.772151397807065
World,            Nuclear (quad Btu),2006,27.6704188738486,473.69706390397073,5.841374368209728
World,            Renewables and other (quad Btu),2006,37.788567465742375,473.69706390397073,7.977369999785979
World,        Coal (quad Btu),2007,138.74599579132425,482.36143932595513,28.763906995800888
World,        Natural gas (quad Btu),2007,108.24629312239315,482.36143932595513,22.440909305199636
World,        Petroleum and other liquids (quad Btu),2007,169.04951340235297,482.36143932595513,35.04623289095834
World,            Nuclear (quad Btu),2007,27.16302390461301,482.36143932595513,5.6312594021964575
World,            Renewables and other (quad Btu),2007,39.15661310527173,482.36143932595513,8.117691405844674
World,        Coal (quad Btu),2008,143.32576248746622,495.3209866150806,28.9359357589357
World,        Natural gas (quad Btu),2008,111.655585316465,495.3209866150806,22.54206632339481
World,        Petroleum and other liquids (quad Btu),2008,171.54927933264085,495.3209866150806,34.633961404497015
World,            Nuclear (quad Btu),2008,27.03040339943654,495.3209866150806,5.457148824675617
World,            Renewables and other (quad Btu),2008,41.759956079072,495.3209866150806,8.430887688496858
